e887351382 0
e892389094 0
e893937616 0
e895023593 0
e896842959 0
e900394413 0
e903153076 0
e903782161 0
e906644781 1774832879
e912137450 0
e916189195 0
e916468430 59426389098
e917975477 0
e925144608 0
e930916630 0
e939791390 0
e944567059 0
e955173113 0
e957725912 0
e957917679 0
e961027629 0
e963656759 0
e964463181 0
e973988003 0
e977394673 0
e980653535 0
e984914326 0
e987594289 0
e989870553 4441693289567
e993175129 0
e993838451 0
e1005272400 0
e1006707784 0
e1006965859 0
e1010353447 0
e1010381418 0
e1029371363 6024
e1034167112 0
e1035026728 4279608616
e1035436594 0
e1039441158 0
e1043516589 0
e1045545254 0
e1045742593 0
e1049283008 0
e1053495082 984
e1053768773 0
e1055131010 0
e1055154682 141732129743
e1055954476 0
e1057119651 0
e1060877110 0
e1061728450 0
e1062854067 0
e1063667893 0
e1065653716 0
e1066705050 0
e1077045392 0
e1087119565 0
e1088316196 0
e1092986868 0
e1097394728 0
e1107691084 0
e1110641933 135028792
e1111439585 0
e1111598234 0
e1117386924 142040096470
e1120829189 0
e1123581371 0
e1133197228 0
e1136294303 99912553
e1136317622 0
e1143317824 0
e1144557944 0
e1148368451 0
e1150705222 0
e1153916164 0
e1156678023 0
e1156967028 0
e1166323227 0
e1171942730 0
e1173618054 0
e1175435584 0
e1176352510 0
e1178367029 0
e1178543798 0
e1179235204 7889726
e1180001808 0
e1180269184 0
e1181827162 0
e1183226617 0
e1184948750 0
e1188005821 0
e1190657481 0
e1193769478 0
e1209620185 0
e1211302889 0
e1221077576 0
e1226277988 0
e1228081120 0
e1230652310 0
e1231322525 18924
e1238611814 85078
e1241467722 16390
e1242352358 0
e1242501677 0
e1248642937 0
e1255252648 0
e1260212817 0
e1260687889 0
e1263391620 0
e1265097401 0
e1267930770 0
e1272752883 0
e1278638045 0
e1281359820 0
e1283852695 0
e1286443595 0
e1290945549 0
e1293149770 0
e1299431751 0
e1301289702 0
e1304409668 0
e1305530676 0
e1307477558 1497143
e1309055815 0
e1312215341 0
e1328744198 2313872680450
e1330927475 0
e1339059840 0
e1340803846 0
e1340848367 0
e1342373550 0
e1348089685 0
e1349347951 0
e1350997250 0
e1357866439 0
e1361925913 0
e1369527695 0
e1371132976 517025370
e1371173112 0
e1387386639 0
e1394127552 0
e1403232821 4442535195487
e1421578053 0
e1421975091 3872319920993329
e1422251130 0
e1423765925 0
e1425574822 0
e1428020024 0
e1429048489 0
e1430268372 0
e1435178951 0
e1444745059 0
e1444835457 0
e1445223374 0
e1445598276 0
e1446952136 0
e1452455426 0
e1454243430 0
e1454769910 0
e1457266432 0
e1457820412 0
e1458436774 0
e1460436880 0
e1467219297 0
e1468748253 0
e1477609608 0
e1478861578 0
e1481930431 0
e1485083410 0
e1487467637 0
e1489162918 0
e1491939598 0
e1494394835 286757332
e1498277161 0
e1504129838 0
e1508255262 0
e1510356050 165043186
e1513856046 0
e1519436045 0
e1520064534 0
e1524501944 0
e1525267497 95
e1531409241 0
e1533823139 0
e1534896503 0
e1540717915 0
e1555037586 45336283
e1558934147 0
e1561425187 0
e1562318012 0
e1564641971 0
e1565566389 3225512034
e1567037747 0
e1568594048 0
e1570123276 30887153283
e1574097577 0
e1575214430 280072920
e1575986328 0
e1578286316 0
e1586753839 0
e1604845996 0
e1606606310 0
e1606818110 0
e1608438935 0
e1612310333 0
e1614997189 0
e1617821548 0
e1618891965 204240
e1619270516 0
e1620694733 151860119145
e1624113736 0
e1627043053 0
e1628776795 36534
e1629782133 11703089
e1631772444 0
e1632857514 0
e1636695715 0
e1641349801 0
e1641438405 0
e1645217925 9960376
e1646780882 109992777987
e1649608974 0
e1657000051 0
e1661737571 0
e1666388566 0
e1677898746 0
e1682769842 0
e1687619969 0
e1688174401 0
e1692125788 0
e1693614820 0
e1697845151 0
e1698021162 0
e1699816995 0
e1704200513 0
e1707790998 0
e1710302097 0
e1714089451 405973212
e1716592628 0
e1720615545 0
e1721932125 0
e1722088478 0
e1722399233 0
e1724186970 0
e1725665555 0
e1726836266 0
e1729254775 0
e1729366244 2806339448
e1731053206 0
e1736567536 0
e1736664284 0
e1739764420 0
e1742950045 0
e1743760568 0
e1748443679 0
e1750796041 0
e1752153790 0
e1755736138 0
e1759761944 0
e1760381182 0
e1760863753 0
e1761249154 0
e1762851110 0
e1775596922 0
e1780066010 258436804
e1781586680 84051653
e1783985711 0
e1784903832 0
e1785130586 0
e1786390478 535959490523888
e1786476235 0
e1791724291 0
e1796838767 0
e1801723349 0
e1802507646 0
e1807020890 0
e1812220754 101876
e1812662268 0
e1817260038 473883475
e1819372799 0
e1821734668 0
e1822007347 0
e1822708168 0
e1823210480 0
e1826399205 0
e1830121438 4773846495619
e1830645796 0
e1832903562 0
e1834820132 0
e1845020027 0
e1847483002 1407222780
e1847602198 0
e1850448852 292983
e1861259087 0
e1863657788 2378377
e1867721841 0
e1869608638 0
e1871180424 0
e1877105024 0
e1886837281 0
e1893664477 0
e1895301661 14068214475
e1895771704 0
e1895924988 0
e1898285196 0
e1909653202 0
e1911278064 0
e1912606394 0
e1919721797 0
e1920783312 0
e1925256273 0
e1926582779 0
e1929752480 0
e1932123989 0
e1933295843 0
e1942306413 0
e1944760014 0
e1945768837 0
e1946591843 0
e1948834383 0
e1950408062 0
e1955925289 25377107
e1956506127 0
e1957311914 0
e1957973247 0
e1958556342 0
e1959037329 0
e1959287235 0
e1961805585 0
e1963118444 0
e1963888671 22663629146
e1965140390 0
e1965594507 0
e1970154257 0
e1972012953 0
e1973577887 114738850
e1973889364 0
e1974015973 70189312
e1976007288 0
e1989349184 0
e1990104190 0
e1992784715 0
e1993008680 20484
e2000645072 0
e2006672057 0
e2009048728 0
e2009316128 0
e2016557033 0
e2019821942 2
e2020359573 0
e2025755259 0
e2030748592 0
e2032051689 0
e2038008095 0
e2042354203 0
e2043768807 0
e2044715771 0
e2049127157 0
e2051030365 0
e2062548194 0
e2064810505 0
e2067390145 8587976464
e2067762994 0
e2068099164 0
e2069926448 0
e2070455916 0
e2070697616 0
e2071012023 10497288
e2084604428 0
e2085113153 0
e2085703061 0
e2089793129 220896570
e2090666302 0
e2091246363 0
e2093619153 419893458
e2099272158 0
e2107275157 277040
e2107633232 0
e2120155596 0
e2130278899 0
e2139086251 0
e2143046196 0
e2145403328 0
e2148426979 0
e2151285256 0
e2151749845 0
e2152050500 0
e2153157043 0
e2155415449 0
e2156001621 0
e2160405876 2032202561
e2161531084 36740738971
e2163538166 0
e2171045634 0
e2173075130 4205213940289
e2176755381 0
e2177880604 0
e2181430622 0
e2185396738 0
e2188655897 0
e2190100673 0
e2190647165 92103
e2191672992 0
e2192866519 0
e2200249458 0
e2206434397 0
e2210508267 0
e2211137592 0
e2212717019 0
e2213188861 0
e2215689832 0
e2221529869 138615871
e2239268215 0
e2242140456 0
e2247828282 0
e2251737163 0
e2254800293 574409683
e2264655921 0
e2267953574 372672047
e2275421618 0
e2276822405 0
e2277737081 0
e2278252783 12788506996
e2279551044 0
e2281626056 88432
e2287899877 0
e2288329625 0
e2288901790 0
e2301151944 0
e2302364612 0
e2306891574 217432510
e2311929058 0
e2314060976 0
e2314562763 0
e2319975598 0
e2322167609 0
e2322460838 608016848
e2324796046 0
e2326919048 679164353
e2328740855 0
e2332720660 0
e2340849898 0
e2345563243 0
e2360410275 0
e2365673131 0
e2366696931 0
e2369255784 0
e2370040255 0
e2370101988 114008
e2372793991 0
e2375802695 0
e2378514253 0
e2379543324 0
e2380778435 0
e2383414886 544657218
e2388386205 0
e2388692075 0
e2389341073 0
e2390244800 0
e2407027636 0
e2414509731 0
e2420050307 0
e2421679227 0
e2424426032 0
e2438512004 0
e2446268751 0
e2451603592 0
e2454416615 0
e2458904239 0
e2461999423 0
e2464601005 0
e2470511309 0
e2473367936 0
e2476632936 0
e2477507895 0
e2484759537 0
e2485206220 0
e2486749347 0
e2487720797 0
e2493400460 0
e2502596661 0
e2505166323 32087759
e2508684169 0
e2512310275 0
e2512559650 0
e2514944057 0
e2516578839 0
e2521301688 0
e2524600641 0
e2530878290 73569702
e2534726174 0
e2537911001 0
e2539132690 0
e2539661515 143746414
e2542045584 0
e2545148957 0
e2549235236 0
e2558786080 0
e2558928434 0
e2560588841 0
e2569366771 0
e2570646651 0
e2573156426 10016489
e2576559565 1134302589
e2577606720 0
e2579796865 0
e2580575859 593
e2582477355 0
e2584404246 0
e2587381521 23407670
e2588100800 0
e2589387632 0
e2590882087 0
e2595201782 0
e2599037852 146203540971
e2605232529 0
e2609577957 0
e2610814049 1071238308
e2612383990 0
e2613422884 0
e2614864156 0
e2616562781 0
e2618836277 0
e2619295687 0
e2619540468 0
e2625557633 0
e2627100592 0
e2627274657 0
e2630448508 0
e2632503569 0
e2635889591 0
e2640991776 0
e2642609849 0
e2649722911 0
e2652584166 16435982516036
e2656205476 0
e2657070939 0
e2662459136 0
e2662540004 0
e2667616873 0
e2672479943 0
e2673474179 0
e2678203686 0
e2679146610 0
e2680091115 0
e2682677304 0
e2682948634 315224568
e2685450749 0
e2687533677 0
e2690859083 0
e2694900870 0
e2694966712 0
e2696347763 167432832622
e2701153470 0
e2701202185 0
e2701284369 0
e2701629120 0
e2702391826 0
e2704451831 0
e2705202413 0
e2705287540 15908158
e2705335821 0
e2705466509 0
e2716335097 0
e2722071092 0
e2722627124 0
e2726125541 0
e2727448356 0
e2729944181 0
e2731366464 0
e2733564901 0
e2735020950 0
e2736339617 0
e2746555311 0
e2748706322 0
e2754586444 0
e2767884586 236123108
e2769438501 0
e2775294757 0
e2779959231 262005164658
e2783453682 0
e2785624238 0
e2793337788 0
e2795431108 0
e2796847522 0
e2801929040 0
e2802704141 5618915091956
e2803313450 0
e2804400934 9475870741
e2821557051 0
e2825667152 0
e2828390964 0
e2836458162 0
e2836585572 0
e2840109961 0
e2842195073 0
e2848189392 0
e2857777550 0
e2858596797 0
e2863691995 0
e2867289651 10671932780
e2868244995 0
e2869825733 0
e2871858069 0
e2876480252 0
e2877960639 0
e2878002362 0
e2881101577 0
e2881503609 7836
e2894614381 0
e2897929244 0
e2900469894 41840666999364
e2900750527 10337499
e2901508366 0
e2904668353 0
e2907113484 0
e2907891391 0
e2908893972 0
e2909083597 0
e2910564005 0
e2910919470 0
e2914709075 0
e2914763719 0
e2914969843 0
e2915106572 0
e2917886901 0
e2929689230 0
e2934069603 0
e2935866945 31706425263
e2938939381 0
e2941830639 0
e2942611488 24844163853017
e2948567594 0
e2948850473 0
e2949988816 0
e2952162927 663548041
e2952623799 0
e2959147725 0
e2960327623 0
e2961011386 0
e2961776907 0
e2962754459 0
e2969107883 0
e2970185817 0
e2971802445 0
e2979034732 0
e2985320524 0
e2986589560 0
e2989166604 0
e2989610564 0
e2991846254 0
e2992171111 0
e2993006073 0
e3003004322 0
e3008471467 0
e3014224958 0
e3020078888 424142000
e3024348788 0
e3032662556 0
e3041521765 0
e3046984244 0
e3051305468 0
e3051341818 0
e3056446529 389020545625
e3056899600 0
e3057466054 0
e3059763287 0
e3061031534 0
e3063016909 167733
e3065535233 15528282
e3066824253 0
e3075113618 0
e3076848514 0
e3083064054 0
e3083157888 0
e3085137677 0
e3085815766 120832
e3087078745 0
e3089862638 0
e3090342480 0
e3098550178 0
e3102084144 0
e3106959643 0
e3107297351 971641506175
e3111555168 0
e3113891348 0
e3116973328 0
e3128645467 0
e3134783330 0
e3141712284 0
e3144887602 0
e3146685455 0
e3147636141 0
e3151901526 0
e3160612488 0
e3170569251 0
e3176176482 8873242310904
e3178040924 0
e3181276243 0
e3182712926 0
e3201690383 0
e3213517201 52939799268
e3217997244 0
e3222461937 0
e3224768590 0
e3225641117 0
e3226067315 0
e3226746170 0
e3227373516 0
e3228065868 0
e3232302547 0
e3234332405 0
e3242184666 0
e3243557671 1960446
e3247799346 0
e3252202162 0
e3258229488 0
e3260626027 0
e3261528052 0
e3269846298 0
e3271101995 0
e3271968413 0
e3280053043 0
e3282679649 0
e3283534901 0
e3289120169 0
e3294817508 0
e3302787091 0
e3304404527 0
e3311157317 0
e3314391977 0
e3315172079 0
e3315745697 0
e3322341088 0
e3327525223 0
e3329884903 0
e3346425666 0
e3357856061 14556571960
e3363847777 0
e3366829177 0
e3368851413 0
e3377895670 0
e3378470826 0
e3380482012 0
e3382828453 649716762666
e3383573524 0
e3384888932 0
e3385493228 0
e3387612579 0
e3388026088 0
e3388241768 0
e3390073303 0
e3392052408 0
e3394651275 0
e3396302007 0
e3396327580 0
e3396428008 0
e3398735787 0
e3401628503 1455846035
e3407862862 0
e3411133732 0
e3412463764 0
e3412713426 0
e3415121734 0
e3415281788 0
e3415870113 0
e3418411601 0
e3418571353 0
e3419368467 0
e3428259705 0
e3429311972 0
e3431783400 0
e3432036744 0
e3438313554 0
e3439114488 0
e3443769614 0
e3445676385 0
e3457448707 0
e3457552864 0
e3458076230 0
e3458573322 0
e3466352936 0
e3474287957 27150404938
e3476701947 0
e3478457902 0
e3479211658 0
e3480024039 0
e3480025058 0
e3487232407 0
e3488540422 0
e3488556206 0
e3491398912 0
e3493282803 0
e3498297576 0
e3500532018 0
e3504071695 0
e3505383298 0
e3507172204 0
e3511162007 0
e3520118347 0
e3525876136 0
e3526137985 0
e3530171172 0
e3530226808 10552473272
e3535858375 0
e3539483025 4394077864024
e3543159936 0
e3544909312 0
e3552235289 0
e3555038872 0
e3559219295 0
e3570184881 0
e3571931909 0
e3573752690 0
e3586266983 0
e3594374201 0
e3595075359 0
e3598948525 0
e3599169768 0
e3601079116 0
e3604493572 0
e3605725689 0
e3607843151 0
e3609173507 0
e3612069565 0
e3612504684 0
e3613653811 0
e3618703989 0
e3632212035 198985749
e3634109080 0
e3642965647 0
e3650510895 0
e3652428359 0
e3655533736 46913223
e3659501038 0
e3671110102 0
e3680756349 509968975604
e3682185722 0
e3685504676 0
e3688395675 0
e3688730230 0
e3691188946 0
e3694317464 0
e3701540314 0
e3702640206 4443900260154
e3706379258 0
e3714800175 0
e3723089570 0
e3726007083 0
e3728184289 0
e3733307663 12691635
e3733770256 0
e3735259588 0
e3738539678 0
e3741819151 0
e3750685624 0
e3753064287 0
e3757130716 0
e3757863830 2279097626
e3758859760 0
e3761122497 0
e3770549072 0
e3771596012 0
e3775760766 0
e3779250430 0
e3780676953 0
e3784147810 0
e3785617759 0
e3791087697 0
e3791535926 0
e3794703642 0
e3795772310 0
e3796486218 0
e3797524291 4950
e3798181418 0
e3800093324 0
e3806014415 0
e3807851191 0
e3809103184 0
e3815526880 0
e3816252510 0
e3822543692 0
e3833657348 0
e3834925098 0
e3834950329 14413223708
e3835660459 0
e3845085937 0
e3845123846 948260045
e3849855823 0
e3865222969 0
e3874587554 0
e3879957351 0
e3890744969 0
e3892500699 0
e3893525907 0
e3897775868 0
e3902700176 0
e3905407295 0
e3911289767 0
e3917752439 0
e3926164927 46677758298
e3928537616 0
e3932123875 0
e3932945957 0
e3934444552 0
e3937428465 0
e3937527428 0
e3940042335 0
e3942551365 0
e3943836588 0
e3946320739 0
e3949837646 0
e3954034543 0
e3954828229 0
e3955192389 382262233167
e3957226286 0
e3957868722 0
e3963262976 0
e3963940642 0
e3964931162 0
e3967390525 111471
e3970801906 0
e3970804539 0
e3974056937 0
e3975960017 0
e3977756875 0
e3979031729 0
e3981417580 0
e3982742587 60383
e3992632846 4241
e3993953808 0
e3999678875 0
e3999721902 1253666808695
e4003053530 0
e4003623979 0
e4008505077 0
e4019590666 0
e4021392840 0
e4026210594 0
e4031319789 0
e4033490427 0
e4036275899 0
e4039922119 0
e4041110320 0
e4042173709 0
e4043670897 402617
e4051103488 0
e4055016213 0
e4060759714 0
e4063976546 0
e4064205643 0
e4064242319 0
e4067185855 0
e4068211615 0
e4077422893 0
e4078387448 3774121708
e4079369678 0
e4081701776 0
e4086135771 0
e4087609783 0
e4090013609 15072974075854
e4092822979 16555168
e4093028837 135191157761
e4097308625 0
e4097381538 0
e4100251918 0
e4107448082 0
e4120085931 0
e4129138703 0
e4139178294 0
e4149771879 0
e4155572307 12080634964
e4156131268 0
e4157057748 0
e4166969980 0
e4170106958 0
e4172664383 0
e4172720392 0
e4174613831 0
e4176490272 0
e4178810429 0
e4185804011 0
e4185983479 0
e4186138071 0
e4186184097 4087270
e4186342174 0
e4187088707 0
e4188419816 0
e4191886805 0
e4194119705 0
e4195517431 0
e4195961226 0
e4196128727 0
e4196590754 0
e4196750963 0
e4198001558 0
e4205197519 74745714
e4205438796 70832945
e4205956891 0
e4215254072 0
e4217808978 0
e4219255068 0
e4223121812 0
e4223476495 0
e4224098334 0
e4224327511 0
e4229542060 876583
e4240918081 0
e4241032297 0
e4255662421 124192104
e4255804750 0
e4257177215 0
e4259433894 0
e4264819978 0
e4265451786 0
e4266849434 54706636091
e4278597786 0
e4280671222 0
e4284613698 0
e4288507704 0
e4289089804 0
e4290876601 0
s8047752 0
s12081473 2525286
s12676786 0
s14632483 721623
s20854933 7136608256
s22520694 0
s24469293 5639349826
s42062110 0
s45066233 37669639128
s45267420 0
s56092924 0
s57745673 100086760
s57927558 0
s60245462 0
s63887964 14797074527
s79013953 0
s84820840 0
s85052502 299243869104
s87307875 53
s94451592 0
s95128520 76747594
s111270822 485882028
s128034341 0
s133545664 0
s141128223 0
s142917891 0
s143509059 60221506
s155601069 0
s159846526 6049663810
s161936656 1886538684050
s163083034 2334184430
s174183174 989842
s176423721 3603887
s183929521 0
s185785666 0
s187277223 21819072
s189611734 0
s206905303 30251173
s210375991 0
s219198613 0
s225051972 70652581089
s230898549 0
s242642371 0
s244193920 0
s248401831 0
s250025093 0
s252430928 2509382
s256540314 0
s260212603 0
s262999502 0
s266637754 0
s269936937 0
s280471097 28045213696
s297908839 2283982398
s315944074 0
s321852432 0
s322556951 0
s322858058 0
s324533635 0
s326482564 0
s337177656 0
s339741456 0
s342698422 0
s345141973 5390930319
s352875884 2851978512
s359782962 0
s367847514 0
s372652547 0
s396625644 0
s398227664 23998622
s398350085 0
s399027615 142049
s399567576 9573279927
s399827284 120131
s409018059 0
s412699774 0
s417001337 0
s420374750 4437494993
s443726121 0
s449106517 34811200
s457066669 0
s467525985 0
s469016317 19754
s469647992 70652618858
s469799102 0
s472183780 1658
s473165409 0
s474756722 0
s485928497 8619339
s490679437 0
s500461751 0
s506655048 34058598
s507777907 1363963714880
s516801181 447807810
s523531786 214722496274432
s528828405 0
s531193461 0
s539480718 0
s541339918 0
s552470873 0
s559591604 0
s559990478 0
s560233336 0
s568260813 12285982604
s572264820 5561198208
s574469659 0
s576270482 0
s579492169 41441
s580075922 23846453248
s582481098 1188952580
s584993340 0
s625960724 10878527872
s626128372 0
s626148611 0
s632577394 194388
s636424788 0
s640321576 27902679
s657271764 0
s658143835 27612983
s658646273 0
s659017805 0
s674283274 0
s680578166 0
s681815839 29067639512104
s686628667 0
s695283106 0
s708722985 2404
s716648152 0
s719092076 0
s721268882 0
s723921798 0
s726277760 250214208024
s728936273 0
s750832557 169078308
s753394329 0
s756247347 0
s756677055 0
s763712542 0
s779198283 14006810
s781179189 47440769
s781935931 0
s789768877 19573302731
s792304463 0
s796663742 21855398
s798730793 5417
s800986673 0
s808096169 49156
s811020833 0
s833456521 3953405
s838789841 0
s841396643 0
s849561940 0
s849876091 0
s872961605 10217402622
s895486831 0
s916801489 83972500437
s935461917 0
s938276153 3265282
s941676439 24773413299
s953749291 0
s954629132 25035061750
s957243500 2313387934853
s959148951 6
s959925020 0
s961017212 26189973
s973553265 0
s996415569 174726434
s1005466722 0
s1017140011 0
s1032301310 569890
s1033064527 0
s1042655239 14028813
s1047863356 0
s1052652127 0
s1054055970 307211399
s1064154723 0
s1075941831 0
s1083903169 376675088
s1099569955 202187262
s1111035140 0
s1112447278 0
s1117153474 0
s1118476298 0
s1118776443 35083085
s1129546621 0
s1130152043 0
s1145425433 0
s1150219561 0
s1157040815 8379773
s1159355779 0
s1168925905 0
s1170574055 0
s1175104080 38395596
s1190468109 2544749114
s1201950653 0
s1205851429 0
s1206609541 0
s1206883245 0
s1208600358 1129163839
s1228651202 0
s1236385760 9660444370444
s1237874725 0
s1249145894 0
s1263842513 0
s1264058236 0
s1269622577 0
s1277968430 0
s1278172735 0
s1278481093 0
s1285138251 9686447
s1292757183 56530006684065
s1294049085 0
s1296083012 0
s1298432410 7573905360
s1300470380 47471655904165
s1303412790 14024985
s1312802324 1089533262
s1315894329 4527532991
s1338475854 0
s1344569897 735121990
s1356155743 0
s1376060606 0
s1383329268 0
s1388758753 0
s1391516579 6047281
s1396153242 3671052070
s1396293204 522358
s1400824662 32673711476771
s1402775714 0
s1405359431 957774444
s1406613639 0
s1413702393 587655739493
s1417124053 40667655
s1422657893 0
s1423799991 0
s1437798390 34062874
s1439995281 276344080
s1444049043 0
s1445035119 0
s1446958922 509385
s1457461390 521011
s1465971540 3415618174592
s1480709069 153537222611
s1488217152 1000
s1497811853 0
s1500291109 0
s1516404026 0
s1532155417 101035163
s1541239326 8619339
s1555464060 0
s1564026751 0
s1573034705 0
s1612053064 79746
s1614816238 0
s1622773540 10522325145
s1626141486 139080
s1635662180 0
s1639970104 0
s1649812842 82051072
s1661140639 7998645950464
s1672054092 0
s1678473874 1550097171
s1683565474 6024429030
s1693383402 0
s1701530557 9862617145847
s1726629032 7998652684288
s1732023165 5015583
s1754742469 0
s1754934147 0
s1759426133 0
s1761517293 0
s1768645316 114490
s1791494885 54
s1793250745 0
s1818000820 4746398
s1823613081 0
s1843043005 0
s1852329605 0
s1856888586 1425531088197504
s1862536587 149125774
s1875994900 0
s1887989827 0
s1889009391 0
s1907142657 0
s1914489094 0
s1917648704 48
s1926456670 0
s1936615790 180
s1937851790 0
s1948353376 1264985525
s1960804148 7998652684288
s1966230523 0
s1982803996 0
s1983401898 238
s1983609624 80467264327
s1985754937 810167
s1994463594 160255874637422592
s2006808371 40157306055
s2007302071 142991186
s2011127012 0
s2015432847 0
s2030212224 31168344595
s2049556447 1552131741
s2050416976 0
s2052798177 0
s2063165199 0
s2068376826 0
s2070200837 0
s2087226422 0
s2091983730 46060716452
s2099506212 0
s2104561012 181034806
s2117898593 200
s2122589827 0
s2139101792 0
s2144781638 0
s2146120386 1635551
s2146126248 0
s2166056472 0
s2171628482 0
s2173751438 8151070161205
s2175876847 0
s2177750092 0
s2194106845 0
s2218846789 0
s2220928368 0
s2223483653 0
s2223809671 22
s2224534227 0
s2225124543 0
s2236307043 0
s2245892488 0
s2257986540 7998645426176
s2260360067 0
s2263124246 26211242220
s2268799257 0
s2275749997 0
s2284697213 53571
s2288508531 0
s2290009573 0
s2297882326 3661032499
s2301954928 3793
s2307006529 8043782
s2313150541 0
s2326757257 249399831
s2332476297 0
s2338940602 6047281
s2351177679 0
s2374582560 956374300
s2384348591 0
s2391431605 20199204948
s2395315974 0
s2406770549 0
s2409964096 0
s2410168744 128330
s2412863545 0
s2420448902 33331551
s2422402766 0
s2425496215 884349
s2431389341 15918424
s2432034337 0
s2433935387 168645
s2440542518 8786681525
s2446501167 0
s2450922463 29828
s2453370665 284574972396
s2460709063 442949125
s2469868456 0
s2480822770 0
s2481818206 0
s2486045308 3671052019
s2488550671 651414744857
s2495644835 90959259027456
s2498191658 7315972218
s2500023621 0
s2510746206 226984269
s2533123502 2984
s2537140420 0
s2538132497 0
s2553146675 8785794087
s2560222967 0
s2564935310 98570541
s2567415317 0
s2568542507 0
s2572010804 242536538464256
s2577316246 984331464
s2583359573 0
s2589616721 4564686717
s2591100633 0
s2602029796 2131617517
s2605999124 0
s2609447759 0
s2617845348 0
s2632952759 544018487930
s2635744375 0
s2637393546 0
s2639391085 0
s2647020488 0
s2649259263 173606
s2650019963 0
s2656001462 431505675410
s2663793346 100634827
s2666645286 285093779
s2668233561 800627816
s2669900039 1461455
s2670431739 15384962792771
s2677324291 0
s2679943069 0
s2682192071 6667788954
